event_type,amount,ip_address,is_fraud,tx_count_1h,amount_avg_1h,amount_vs_avg,hour_of_day
TRANSFER,363569460.14,192.168.1.99,1,5,72733692.028000,4.998638870140651,23
LOGOUT,0.00,192.168.1.99,1,6,60611410.023333,0.0,23
LOGIN,0.00,172.16.119.118,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.119.118,0,2,0.000000,0.0,15
WITHDRAW,1232177.66,172.16.119.118,0,3,410725.886667,2.9999999999975655,15
LOGOUT,0.00,172.16.119.118,0,4,308044.415000,0.0,15
LOGIN,0.00,172.16.111.88,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.111.88,0,2,0.000000,0.0,16
TRANSFER,17228671.32,172.16.111.88,0,3,5742890.440000,3.0,16
LOGOUT,0.00,172.16.111.88,0,4,4307167.830000,0.0,16
LOGIN,0.00,172.16.223.97,0,1,0.000000,0.0,9
VIEW_BALANCE,0.00,172.16.223.97,0,2,0.000000,0.0,9
WITHDRAW,4350026.76,172.16.223.97,0,3,1450008.920000,3.0,9
LOGOUT,0.00,172.16.223.97,0,4,1087506.690000,0.0,9
LOGIN,0.00,172.16.46.245,0,5,870005.352000,0.0,10
VIEW_BALANCE,0.00,172.16.46.245,0,6,725004.460000,0.0,10
WITHDRAW,3810697.52,172.16.46.245,0,7,1165817.754286,3.2686905873498597,10
LOGOUT,0.00,172.16.46.245,0,8,1020090.535000,0.0,10
LOGIN,0.00,172.16.224.114,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.224.114,0,2,0.000000,0.0,11
WITHDRAW,1327337.19,172.16.224.114,0,3,442445.730000,3.0,11
LOGOUT,0.00,172.16.224.114,0,4,331834.297500,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,2
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,2
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,2
LOGIN_FAILED,0.00,203.0.113.42,1,4,0.000000,0.0,2
LOGIN_FAILED,0.00,203.0.113.42,1,5,0.000000,0.0,2
LOGIN_SUCCESS,0.00,203.0.113.42,1,6,0.000000,0.0,2
TRANSFER,445725924.84,203.0.113.42,1,7,63675132.120000,7.0,2
LOGOUT,0.00,203.0.113.42,1,8,55715740.605000,0.0,2
LOGIN,0.00,172.16.108.146,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.108.146,0,2,0.000000,0.0,3
TRANSFER,17913797.86,172.16.108.146,0,3,5971265.953333,3.0000000000001674,3
LOGOUT,0.00,172.16.108.146,0,4,4478449.465000,0.0,3
LOGIN,0.00,172.16.238.44,0,5,3582759.572000,0.0,4
VIEW_BALANCE,0.00,172.16.238.44,0,6,2985632.976667,0.0,4
TRANSFER,14969062.89,172.16.238.44,0,7,4697551.535714,3.1865670394874743,4
LOGOUT,0.00,172.16.238.44,0,8,4110357.593750,0.0,4
LOGIN,0.00,172.16.58.25,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.58.25,0,2,0.000000,0.0,16
WITHDRAW,3831834.75,172.16.58.25,0,3,1277278.250000,3.0,16
LOGOUT,0.00,172.16.58.25,0,4,957958.687500,0.0,16
LOGIN,0.00,172.16.38.219,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.38.219,0,2,0.000000,0.0,18
WITHDRAW,4140281.96,172.16.38.219,0,3,1380093.986667,2.9999999999992752,18
LOGOUT,0.00,172.16.38.219,0,4,1035070.490000,0.0,18
LOGIN,0.00,172.16.49.11,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.49.11,0,2,0.000000,0.0,23
WITHDRAW,2444367.75,172.16.49.11,0,3,814789.250000,3.0,23
LOGOUT,0.00,172.16.49.11,0,4,611091.937500,0.0,23
LOGIN,0.00,172.16.20.141,0,5,488873.550000,0.0,0
VIEW_BALANCE,0.00,172.16.20.141,0,6,407394.625000,0.0,0
WITHDRAW,4792009.02,172.16.20.141,0,7,1033768.110000,4.635477699152473,0
LOGOUT,0.00,172.16.20.141,0,8,904547.096250,0.0,0
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,11
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,11
LOGIN_SUCCESS,0.00,10.0.0.88,1,3,0.000000,0.0,11
TRANSFER,213881191.68,10.0.0.88,1,4,53470297.920000,4.0,11
LOGOUT,0.00,10.0.0.88,1,5,42776238.336000,0.0,11
LOGIN,0.00,172.16.115.199,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.115.199,0,2,0.000000,0.0,13
WITHDRAW,1822067.17,172.16.115.199,0,3,607355.723333,3.0000000000016467,13
LOGOUT,0.00,172.16.115.199,0,4,455516.792500,0.0,13
LOGIN,0.00,172.16.140.118,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.140.118,0,2,0.000000,0.0,21
WITHDRAW,1470260.15,172.16.140.118,0,3,490086.716667,2.9999999999979594,21
LOGOUT,0.00,172.16.140.118,0,4,367565.037500,0.0,21
LOGIN,0.00,172.16.178.81,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.178.81,0,2,0.000000,0.0,14
WITHDRAW,1920540.14,172.16.178.81,0,3,640180.046667,2.9999999999984377,14
LOGOUT,0.00,172.16.178.81,0,4,480135.035000,0.0,14
LOGIN,0.00,172.16.236.87,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.236.87,0,2,0.000000,0.0,18
TRANSFER,12781528.16,172.16.236.87,0,3,4260509.386667,2.9999999999997655,18
LOGOUT,0.00,172.16.236.87,0,4,3195382.040000,0.0,18
LOGIN,0.00,172.16.210.107,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.210.107,0,2,0.000000,0.0,1
TRANSFER,11878402.08,172.16.210.107,0,3,3959467.360000,3.0,1
LOGOUT,0.00,172.16.210.107,0,4,2969600.520000,0.0,1
LOGIN,0.00,172.16.231.119,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.231.119,0,2,0.000000,0.0,4
TRANSFER,16045536.56,172.16.231.119,0,3,5348512.186667,2.999999999999813,4
LOGOUT,0.00,172.16.231.119,0,4,4011384.140000,0.0,4
LOGIN,0.00,172.16.86.33,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.86.33,0,2,0.000000,0.0,1
TRANSFER,11562610.72,172.16.86.33,0,3,3854203.573333,3.0000000000002593,1
LOGOUT,0.00,172.16.86.33,0,4,2890652.680000,0.0,1
LOGIN,0.00,172.16.168.237,0,1,0.000000,0.0,7
VIEW_BALANCE,0.00,172.16.168.237,0,2,0.000000,0.0,7
TRANSFER,16153456.45,172.16.168.237,0,3,5384485.483333,3.0000000000001856,7
LOGOUT,0.00,172.16.168.237,0,4,4038364.112500,0.0,7
LOGIN,0.00,172.16.79.90,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.79.90,0,2,0.000000,0.0,22
TRANSFER,1685977.00,172.16.79.90,0,3,561992.333333,3.0000000000017795,22
LOGOUT,0.00,172.16.79.90,0,4,421494.250000,0.0,22
LOGIN,0.00,172.16.61.60,0,1,0.000000,0.0,9
VIEW_BALANCE,0.00,172.16.61.60,0,2,0.000000,0.0,9
TRANSFER,13914282.96,172.16.61.60,0,3,4638094.320000,3.0,9
LOGOUT,0.00,172.16.61.60,0,4,3478570.740000,0.0,9
LOGIN,0.00,172.16.117.13,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.117.13,0,2,0.000000,0.0,18
TRANSFER,7207028.34,172.16.117.13,0,3,2402342.780000,3.0,18
LOGOUT,0.00,172.16.117.13,0,4,1801757.085000,0.0,18
LOGIN,0.00,172.16.252.56,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.252.56,0,2,0.000000,0.0,3
TRANSFER,12978108.78,172.16.252.56,0,3,4326036.260000,3.0,3
LOGOUT,0.00,172.16.252.56,0,4,3244527.195000,0.0,3
LOGIN,0.00,172.16.225.83,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.225.83,0,2,0.000000,0.0,13
TRANSFER,13561179.58,172.16.225.83,0,3,4520393.193333,3.000000000000221,13
LOGOUT,0.00,172.16.225.83,0,4,3390294.895000,0.0,13
LOGIN,0.00,172.16.156.225,0,5,2712235.916000,0.0,13
VIEW_BALANCE,0.00,172.16.156.225,0,6,2260196.596667,0.0,13
WITHDRAW,3172144.26,172.16.156.225,0,7,2390474.834286,1.3269933715689892,13
LOGOUT,0.00,172.16.156.225,0,8,2091665.480000,0.0,13
LOGIN,0.00,172.16.211.57,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.211.57,0,2,0.000000,0.0,15
WITHDRAW,4513704.16,172.16.211.57,0,3,1504568.053333,3.000000000000665,15
LOGOUT,0.00,172.16.211.57,0,4,1128426.040000,0.0,15
LOGIN,0.00,172.16.202.244,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.202.244,0,2,0.000000,0.0,20
WITHDRAW,215355.66,172.16.202.244,0,3,71785.220000,3.0,20
LOGOUT,0.00,172.16.202.244,0,4,53838.915000,0.0,20
LOGIN,0.00,172.16.211.241,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.211.241,0,2,0.000000,0.0,4
WITHDRAW,3035133.97,172.16.211.241,0,3,1011711.323333,3.0000000000009885,4
LOGOUT,0.00,172.16.211.241,0,4,758783.492500,0.0,4
LOGIN,0.00,172.16.235.75,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.235.75,0,2,0.000000,0.0,12
WITHDRAW,1225964.75,172.16.235.75,0,3,408654.916667,2.999999999997553,12
LOGOUT,0.00,172.16.235.75,0,4,306491.187500,0.0,12
LOGIN,0.00,172.16.191.11,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.191.11,0,2,0.000000,0.0,15
WITHDRAW,808277.43,172.16.191.11,0,3,269425.810000,3.0,15
LOGOUT,0.00,172.16.191.11,0,4,202069.357500,0.0,15
LOGIN,0.00,172.16.248.116,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.248.116,0,2,0.000000,0.0,23
TRANSFER,18570288.19,172.16.248.116,0,3,6190096.063333,3.0000000000001616,23
LOGOUT,0.00,172.16.248.116,0,4,4642572.047500,0.0,23
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,13
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,13
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,13
LOGIN_SUCCESS,0.00,192.168.1.99,1,4,0.000000,0.0,13
TRANSFER,128219223.05,192.168.1.99,1,5,25643844.610000,5.0,13
TRANSFER,50000.00,192.168.1.99,1,6,21378203.841667,0.0023388307254582,13
TRANSFER,320484952.97,192.168.1.99,1,7,64107739.431429,4.99916165836416,13
TRANSFER,408788066.58,192.168.1.99,1,8,107192780.325000,3.813578352390777,13
TRANSFER,481364621.73,192.168.1.99,1,9,148767429.370000,3.2356855513903944,13
TRANSFER,499999.00,192.168.1.99,1,10,133940686.333000,0.0037329881881963,13
TRANSFER,386803600.86,192.168.1.99,1,11,156928224.017273,2.4648440602846864,13
LOGOUT,0.00,192.168.1.99,1,12,143850872.015833,0.0,13
LOGIN,0.00,172.16.31.168,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.31.168,0,2,0.000000,0.0,10
WITHDRAW,3900863.37,172.16.31.168,0,3,1300287.790000,3.0,10
LOGOUT,0.00,172.16.31.168,0,4,975215.842500,0.0,10
LOGIN,0.00,172.16.237.173,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.237.173,0,2,0.000000,0.0,15
WITHDRAW,161734.87,172.16.237.173,0,3,53911.623333,3.0000000000185487,15
LOGOUT,0.00,172.16.237.173,0,4,40433.717500,0.0,15
LOGIN,0.00,172.16.188.177,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.188.177,0,2,0.000000,0.0,19
TRANSFER,14296524.74,172.16.188.177,0,3,4765508.246667,2.9999999999997904,19
LOGOUT,0.00,172.16.188.177,0,4,3574131.185000,0.0,19
LOGIN,0.00,172.16.160.201,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.160.201,0,2,0.000000,0.0,1
WITHDRAW,1942026.03,172.16.160.201,0,3,647342.010000,3.0,1
LOGOUT,0.00,172.16.160.201,0,4,485506.507500,0.0,1
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,5
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,5
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,5
LOGIN_SUCCESS,0.00,10.0.0.88,1,4,0.000000,0.0,5
TRANSFER,241099169.86,10.0.0.88,1,5,48219833.972000,5.0,5
TRANSFER,499999.00,10.0.0.88,1,6,40266528.143333,0.0124172364257529,5
LOGOUT,0.00,10.0.0.88,1,7,34514166.980000,0.0,5
LOGIN,0.00,172.16.5.43,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.5.43,0,2,0.000000,0.0,14
TRANSFER,16837257.54,172.16.5.43,0,3,5612419.180000,3.0,14
LOGOUT,0.00,172.16.5.43,0,4,4209314.385000,0.0,14
LOGIN,0.00,172.16.166.3,0,5,3367451.508000,0.0,15
VIEW_BALANCE,0.00,172.16.166.3,0,6,2806209.590000,0.0,15
TRANSFER,10358065.63,172.16.166.3,0,7,3885046.167143,2.6661370764654655,15
LOGOUT,0.00,172.16.166.3,0,8,3399415.396250,0.0,15
LOGIN,0.00,172.16.157.236,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.157.236,0,2,0.000000,0.0,18
WITHDRAW,4843357.46,172.16.157.236,0,3,1614452.486667,2.9999999999993805,18
LOGOUT,0.00,172.16.157.236,0,4,1210839.365000,0.0,18
LOGIN,0.00,172.16.188.68,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.188.68,0,2,0.000000,0.0,20
WITHDRAW,2977934.27,172.16.188.68,0,3,992644.756667,2.999999999998993,20
LOGOUT,0.00,172.16.188.68,0,4,744483.567500,0.0,20
LOGIN,0.00,172.16.42.231,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.42.231,0,2,0.000000,0.0,10
WITHDRAW,1423820.49,172.16.42.231,0,3,474606.830000,3.0,10
LOGOUT,0.00,172.16.42.231,0,4,355955.122500,0.0,10
LOGIN,0.00,172.16.129.227,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.129.227,0,2,0.000000,0.0,19
TRANSFER,18291953.96,172.16.129.227,0,3,6097317.986667,2.999999999999836,19
LOGOUT,0.00,172.16.129.227,0,4,4572988.490000,0.0,19
LOGIN,0.00,172.16.234.172,0,5,3658390.792000,0.0,20
VIEW_BALANCE,0.00,172.16.234.172,0,6,3048658.993333,0.0,20
TRANSFER,2544888.34,172.16.234.172,0,7,2976691.757143,0.8549384846090209,20
LOGOUT,0.00,172.16.234.172,0,8,2604605.287500,0.0,20
LOGIN,0.00,172.16.221.131,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.221.131,0,2,0.000000,0.0,10
TRANSFER,17955110.52,172.16.221.131,0,3,5985036.840000,3.0,10
LOGOUT,0.00,172.16.221.131,0,4,4488777.630000,0.0,10
LOGIN,0.00,172.16.121.63,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.121.63,0,2,0.000000,0.0,14
WITHDRAW,4507841.00,172.16.121.63,0,3,1502613.666667,2.9999999999993343,14
LOGOUT,0.00,172.16.121.63,0,4,1126960.250000,0.0,14
LOGIN,0.00,172.16.204.31,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.204.31,0,2,0.000000,0.0,16
TRANSFER,18294123.68,172.16.204.31,0,3,6098041.226667,2.999999999999836,16
LOGOUT,0.00,172.16.204.31,0,4,4573530.920000,0.0,16
LOGIN,0.00,172.16.81.206,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.81.206,0,2,0.000000,0.0,17
TRANSFER,6379699.72,172.16.81.206,0,3,2126566.573333,3.0000000000004703,17
LOGOUT,0.00,172.16.81.206,0,4,1594924.930000,0.0,17
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,19
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,19
LOGIN_FAILED,0.00,10.0.0.88,1,3,0.000000,0.0,19
LOGIN_FAILED,0.00,10.0.0.88,1,4,0.000000,0.0,19
LOGIN_FAILED,0.00,10.0.0.88,1,5,0.000000,0.0,19
LOGIN_SUCCESS,0.00,10.0.0.88,1,6,0.000000,0.0,19
TRANSFER,499999.00,10.0.0.88,1,7,71428.428571,7.000000000042,19
LOGOUT,0.00,10.0.0.88,1,8,62499.875000,0.0,19
LOGIN,0.00,172.16.231.138,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.231.138,0,2,0.000000,0.0,21
TRANSFER,760283.21,172.16.231.138,0,3,253427.736667,2.9999999999960543,21
LOGOUT,0.00,172.16.231.138,0,4,190070.802500,0.0,21
LOGIN,0.00,172.16.172.39,0,1,0.000000,0.0,5
VIEW_BALANCE,0.00,172.16.172.39,0,2,0.000000,0.0,5
WITHDRAW,91246.07,172.16.172.39,0,3,30415.356667,2.999999999967122,5
LOGOUT,0.00,172.16.172.39,0,4,22811.517500,0.0,5
LOGIN,0.00,172.16.168.63,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.168.63,0,2,0.000000,0.0,14
WITHDRAW,2637513.87,172.16.168.63,0,3,879171.290000,3.0,14
LOGOUT,0.00,172.16.168.63,0,4,659378.467500,0.0,14
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,22
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,22
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,22
LOGIN_FAILED,0.00,192.168.1.99,1,4,0.000000,0.0,22
LOGIN_FAILED,0.00,192.168.1.99,1,5,0.000000,0.0,22
LOGIN_SUCCESS,0.00,192.168.1.99,1,6,0.000000,0.0,22
TRANSFER,488842017.47,192.168.1.99,1,7,69834573.924286,6.999999999999972,22
TRANSFER,249102257.21,192.168.1.99,1,8,92243034.335000,2.7004993819406753,22
TRANSFER,499999.00,192.168.1.99,1,9,82049363.742222,0.0060938802837139,22
TRANSFER,499999.00,192.168.1.99,1,10,73894427.268000,0.0067663965807138,22
TRANSFER,99000.00,192.168.1.99,1,11,67185752.061818,0.0014735267071046,22
TRANSFER,50000.00,192.168.1.99,1,12,61591106.056667,8.118055219531E-4,22
LOGOUT,0.00,192.168.1.99,1,13,56853328.667692,0.0,22
LOGIN,0.00,172.16.68.0,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.68.0,0,2,0.000000,0.0,2
TRANSFER,17693410.98,172.16.68.0,0,3,5897803.660000,3.0,2
LOGOUT,0.00,172.16.68.0,0,4,4423352.745000,0.0,2
LOGIN,0.00,172.16.72.122,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.72.122,0,2,0.000000,0.0,16
WITHDRAW,2059892.73,172.16.72.122,0,3,686630.910000,3.0,16
LOGOUT,0.00,172.16.72.122,0,4,514973.182500,0.0,16
LOGIN,0.00,172.16.165.2,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.165.2,0,2,0.000000,0.0,20
WITHDRAW,2056747.95,172.16.165.2,0,3,685582.650000,3.0,20
LOGOUT,0.00,172.16.165.2,0,4,514186.987500,0.0,20
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,14
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,14
LOGIN_SUCCESS,0.00,203.0.113.42,1,4,0.000000,0.0,14
TRANSFER,213340155.63,203.0.113.42,1,5,42668031.126000,5.0,14
TRANSFER,499999.00,203.0.113.42,1,6,35640025.771667,0.0140291424928623,14
LOGOUT,0.00,203.0.113.42,1,7,30548593.518571,0.0,14
LOGIN,0.00,172.16.173.73,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.173.73,0,2,0.000000,0.0,17
TRANSFER,6205094.46,172.16.173.73,0,3,2068364.820000,3.0,17
LOGOUT,0.00,172.16.173.73,0,4,1551273.615000,0.0,17
LOGIN,0.00,172.16.237.109,0,5,1241018.892000,0.0,17
VIEW_BALANCE,0.00,172.16.237.109,0,6,1034182.410000,0.0,17
WITHDRAW,1270689.07,172.16.237.109,0,7,1067969.075714,1.1898182249804095,17
LOGOUT,0.00,172.16.237.109,0,8,934472.941250,0.0,17
LOGIN,0.00,172.16.29.59,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.29.59,0,2,0.000000,0.0,18
WITHDRAW,2415880.01,172.16.29.59,0,3,805293.336667,2.9999999999987583,18
LOGOUT,0.00,172.16.29.59,0,4,603970.002500,0.0,18
LOGIN,0.00,172.16.101.21,0,5,483176.002000,0.0,19
VIEW_BALANCE,0.00,172.16.101.21,0,6,402646.668333,0.0,19
TRANSFER,8224853.13,172.16.101.21,0,7,1520104.734286,5.410714764902861,19
LOGOUT,0.00,172.16.101.21,0,8,1330091.642500,0.0,19
LOGIN,0.00,172.16.22.33,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.22.33,0,2,0.000000,0.0,21
TRANSFER,13253975.73,172.16.22.33,0,3,4417991.910000,3.0,21
LOGOUT,0.00,172.16.22.33,0,4,3313493.932500,0.0,21
LOGIN,0.00,172.16.69.80,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.69.80,0,2,0.000000,0.0,14
TRANSFER,9560353.41,172.16.69.80,0,3,3186784.470000,3.0,14
LOGOUT,0.00,172.16.69.80,0,4,2390088.352500,0.0,14
LOGIN,0.00,172.16.95.239,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.95.239,0,2,0.000000,0.0,19
WITHDRAW,1031435.10,172.16.95.239,0,3,343811.700000,3.0,19
LOGOUT,0.00,172.16.95.239,0,4,257858.775000,0.0,19
LOGIN,0.00,172.16.82.74,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.82.74,0,2,0.000000,0.0,21
TRANSFER,12792112.10,172.16.82.74,0,3,4264037.366667,2.9999999999997655,21
LOGOUT,0.00,172.16.82.74,0,4,3198028.025000,0.0,21
LOGIN,0.00,172.16.56.154,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.56.154,0,2,0.000000,0.0,1
WITHDRAW,4285679.34,172.16.56.154,0,3,1428559.780000,3.0,1
LOGOUT,0.00,172.16.56.154,0,4,1071419.835000,0.0,1
LOGIN,0.00,172.16.69.123,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.69.123,0,2,0.000000,0.0,10
TRANSFER,19503618.81,172.16.69.123,0,3,6501206.270000,3.0,10
LOGOUT,0.00,172.16.69.123,0,4,4875904.702500,0.0,10
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,18
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,18
LOGIN_SUCCESS,0.00,203.0.113.42,1,3,0.000000,0.0,18
TRANSFER,50000.00,203.0.113.42,1,4,12500.000000,4.0,18
TRANSFER,341275885.04,203.0.113.42,1,5,68265177.008000,4.9992675621423475,18
TRANSFER,50000.00,203.0.113.42,1,6,56895980.840000,8.787966963889E-4,18
TRANSFER,452426874.06,203.0.113.42,1,7,113400394.157143,3.989641106829451,18
LOGOUT,0.00,203.0.113.42,1,8,99225344.887500,0.0,18
LOGIN,0.00,172.16.106.135,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.106.135,0,2,0.000000,0.0,1
WITHDRAW,2054107.52,172.16.106.135,0,3,684702.506667,2.9999999999985394,1
LOGOUT,0.00,172.16.106.135,0,4,513526.880000,0.0,1
LOGIN,0.00,172.16.18.238,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.18.238,0,2,0.000000,0.0,3
TRANSFER,16214539.75,172.16.18.238,0,3,5404846.583333,3.000000000000185,3
LOGOUT,0.00,172.16.18.238,0,4,4053634.937500,0.0,3
LOGIN,0.00,172.16.217.72,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.217.72,0,2,0.000000,0.0,6
WITHDRAW,3540992.25,172.16.217.72,0,3,1180330.750000,3.0,6
LOGOUT,0.00,172.16.217.72,0,4,885248.062500,0.0,6
LOGIN,0.00,172.16.28.219,0,5,708198.450000,0.0,6
VIEW_BALANCE,0.00,172.16.28.219,0,6,590165.375000,0.0,6
TRANSFER,19870367.41,172.16.28.219,0,7,3344479.951429,5.9412427936696,6
LOGOUT,0.00,172.16.28.219,0,8,2926419.957500,0.0,6
LOGIN,0.00,172.16.211.16,0,1,0.000000,0.0,7
VIEW_BALANCE,0.00,172.16.211.16,0,2,0.000000,0.0,7
WITHDRAW,3726632.36,172.16.211.16,0,3,1242210.786667,2.999999999999195,7
LOGOUT,0.00,172.16.211.16,0,4,931658.090000,0.0,7
LOGIN,0.00,172.16.212.76,0,5,745326.472000,0.0,7
VIEW_BALANCE,0.00,172.16.212.76,0,6,621105.393333,0.0,7
TRANSFER,19905874.96,172.16.212.76,0,7,3376072.474286,5.89616340040504,7
LOGOUT,0.00,172.16.212.76,0,8,2954063.415000,0.0,7
LOGIN,0.00,172.16.171.220,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.171.220,0,2,0.000000,0.0,18
TRANSFER,16935461.11,172.16.171.220,0,3,5645153.703333,3.000000000000177,18
LOGOUT,0.00,172.16.171.220,0,4,4233865.277500,0.0,18
LOGIN,0.00,172.16.112.91,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.112.91,0,2,0.000000,0.0,21
WITHDRAW,512361.03,172.16.112.91,0,3,170787.010000,3.0,21
LOGOUT,0.00,172.16.112.91,0,4,128090.257500,0.0,21
LOGIN,0.00,172.16.196.251,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.196.251,0,2,0.000000,0.0,3
TRANSFER,14646970.10,172.16.196.251,0,3,4882323.366667,2.9999999999997953,3
LOGOUT,0.00,172.16.196.251,0,4,3661742.525000,0.0,3
LOGIN,0.00,172.16.175.45,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.175.45,0,2,0.000000,0.0,19
TRANSFER,13883706.20,172.16.175.45,0,3,4627902.066667,2.9999999999997837,19
LOGOUT,0.00,172.16.175.45,0,4,3470926.550000,0.0,19
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,21
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,21
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,21
LOGIN_SUCCESS,0.00,203.0.113.42,1,4,0.000000,0.0,21
TRANSFER,111403274.40,203.0.113.42,1,5,22280654.880000,5.0,21
TRANSFER,99000.00,203.0.113.42,1,6,18583712.400000,0.0053272455938352,21
LOGOUT,0.00,203.0.113.42,1,7,15928896.342857,0.0,21
LOGIN,0.00,172.16.167.246,0,8,13937784.300000,0.0,21
VIEW_BALANCE,0.00,172.16.167.246,0,9,12389141.600000,0.0,21
WITHDRAW,1198310.59,172.16.167.246,0,10,11270058.499000,0.1063269183657145,21
LOGOUT,0.00,172.16.167.246,0,11,10245507.726364,0.0,21
LOGIN,0.00,172.16.46.248,0,1,0.000000,0.0,5
VIEW_BALANCE,0.00,172.16.46.248,0,2,0.000000,0.0,5
TRANSFER,3039761.84,172.16.46.248,0,3,1013253.946667,2.9999999999990132,5
